id,timestamp,formatted_timestamp,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,total_volume,percent_sold,tax,margin,ROI,margin-volume,minVol
24613,1770122700,2026-02-03 12:45:00+00:00,67.0,115,75.0,1364,1479,92.22447599729547,1.0,-9.0,-12.0,-12276.0,115
24615,1770122700,2026-02-03 12:45:00+00:00,,0,67.0,596,596,100.0,0.0,,,,0
24621,1770122700,2026-02-03 12:45:00+00:00,139.0,1030,135.0,680,1710,39.76608187134503,3.0,1.0,0.741,680.0,680
24635,1770122700,2026-02-03 12:45:00+00:00,25198.0,20,24620.0,5,25,20.0,504.0,74.0,0.301,370.0,5
24740,1770122700,2026-02-03 12:45:00+00:00,19364.0,2,,0,2,0.0,387.0,,,,0
24777,1770122700,2026-02-03 12:45:00+00:00,6512313.0,1,6506664.0,1,2,50.0,130246.0,-124597.0,-1.915,-124597.0,1
24949,1770122700,2026-02-03 12:45:00+00:00,950.0,2,829.0,73,75,97.33333333333334,19.0,102.0,12.304,7446.0,2
24951,1770122700,2026-02-03 12:45:00+00:00,,0,938.0,39,39,100.0,0.0,,,,0
24953,1770122700,2026-02-03 12:45:00+00:00,814.0,11,764.0,30,41,73.17073170731707,16.0,34.0,4.45,1020.0,11
24957,1770122700,2026-02-03 12:45:00+00:00,1065.0,2,,0,2,0.0,21.0,,,,0
24959,1770122700,2026-02-03 12:45:00+00:00,,0,1055.0,30,30,100.0,0.0,,,,0
24961,1770122700,2026-02-03 12:45:00+00:00,1121.0,51,1059.0,27,78,34.61538461538461,22.0,40.0,3.777,1080.0,27
24963,1770122700,2026-02-03 12:45:00+00:00,1131.0,2,,0,2,0.0,23.0,,,,0
25404,1770122700,2026-02-03 12:45:00+00:00,161040.0,4,156470.0,2,6,33.33333333333333,3221.0,1349.0,0.862,2698.0,2
25413,1770122700,2026-02-03 12:45:00+00:00,,0,79300.0,1,1,100.0,0.0,,,,0
25416,1770122700,2026-02-03 12:45:00+00:00,151783.0,3,144629.0,2,5,40.0,3036.0,4118.0,2.847,8236.0,2
25578,1770122700,2026-02-03 12:45:00+00:00,,0,2206.0,2106,2106,100.0,0.0,,,,0
25769,1770122700,2026-02-03 12:45:00+00:00,119.0,20,118.0,6,26,23.076923076923077,2.0,-1.0,-0.847,-6.0,6
25772,1770122700,2026-02-03 12:45:00+00:00,,0,1040.0,1,1,100.0,0.0,,,,0
25775,1770122700,2026-02-03 12:45:00+00:00,,0,1720.0,13,13,100.0,0.0,,,,0
25778,1770122700,2026-02-03 12:45:00+00:00,,0,2870.0,308,308,100.0,0.0,,,,0
25849,1770122700,2026-02-03 12:45:00+00:00,197.0,46144,201.0,87538,133682,65.48226387995392,4.0,-8.0,-3.98,-700304.0,46144
25853,1770122700,2026-02-03 12:45:00+00:00,,0,422.0,2950,2950,100.0,0.0,,,,0
25862,1770122700,2026-02-03 12:45:00+00:00,155391731.0,2,,0,2,0.0,3107835.0,,,,0
25975,1770122700,2026-02-03 12:45:00+00:00,,0,5691209.0,1,1,100.0,0.0,,,,0
