id,timestamp,formatted_timestamp,avgHighPrice,highPriceVolume,avgLowPrice,lowPriceVolume,total_volume,percent_sold,tax,margin,ROI,margin-volume,minVol
1357,1770116400,2026-02-03 11:00:00+00:00,811.0,309,1748.0,146,455,32.08791208791209,16.0,-953.0,-54.519,-139138.0,146
1359,1770116400,2026-02-03 11:00:00+00:00,8181.0,198,7533.0,245,443,55.30474040632054,164.0,484.0,6.425,118580.0,198
1361,1770116400,2026-02-03 11:00:00+00:00,1252.0,7,1047.0,18,25,72.0,25.0,180.0,17.192,3240.0,7
1365,1770116400,2026-02-03 11:00:00+00:00,190.0,279,289.0,6,285,2.1052631578947367,4.0,-103.0,-35.64,-618.0,6
1367,1770116400,2026-02-03 11:00:00+00:00,,0,601.0,27,27,100.0,0.0,,,,0
1369,1770116400,2026-02-03 11:00:00+00:00,1192.0,127,1053.0,221,348,63.50574712643679,24.0,115.0,10.921,25415.0,127
1371,1770116400,2026-02-03 11:00:00+00:00,2335.0,314,2278.0,84,398,21.105527638190953,47.0,10.0,0.439,840.0,84
1373,1770116400,2026-02-03 11:00:00+00:00,24704.0,24,24773.0,489,513,95.32163742690058,494.0,-563.0,-2.273,-275307.0,24
1375,1770116400,2026-02-03 11:00:00+00:00,,0,72.0,2,2,100.0,0.0,,,,0
1377,1770116400,2026-02-03 11:00:00+00:00,119539.0,17,119188.0,129,146,88.35616438356165,2391.0,-2040.0,-1.712,-263160.0,17
1379,1770116400,2026-02-03 11:00:00+00:00,199.0,5,100.0,3,8,37.5,4.0,95.0,95.0,285.0,3
1381,1770116400,2026-02-03 11:00:00+00:00,2306.0,24,2240.0,124,148,83.78378378378379,46.0,20.0,0.893,2480.0,24
1383,1770116400,2026-02-03 11:00:00+00:00,2122.0,14,1995.0,329,343,95.91836734693877,42.0,85.0,4.261,27965.0,14
1385,1770116400,2026-02-03 11:00:00+00:00,765.0,9,750.0,5,14,35.714285714285715,15.0,0.0,0.0,0.0,5
1387,1770116400,2026-02-03 11:00:00+00:00,1683.0,20,1616.0,46,66,69.6969696969697,34.0,33.0,2.042,1518.0,20
1389,1770116400,2026-02-03 11:00:00+00:00,,0,222.0,6,6,100.0,0.0,,,,0
1391,1770116400,2026-02-03 11:00:00+00:00,8244.0,22133,8198.0,24683,46816,52.72342788790157,165.0,-119.0,-1.452,-2937277.0,22133
1393,1770116400,2026-02-03 11:00:00+00:00,8834.0,41,8799.0,7108,7149,99.42649321583438,177.0,-142.0,-1.614,-1009336.0,41
1395,1770116400,2026-02-03 11:00:00+00:00,8930.0,1294,8836.0,308,1602,19.22596754057428,179.0,-85.0,-0.962,-26180.0,308
1397,1770116400,2026-02-03 11:00:00+00:00,8874.0,4428,8833.0,26651,31079,85.75243733710866,177.0,-136.0,-1.54,-3624536.0,4428
1399,1770116400,2026-02-03 11:00:00+00:00,8959.0,8506,8871.0,4343,12849,33.80029574285936,179.0,-91.0,-1.026,-395213.0,4343
1401,1770116400,2026-02-03 11:00:00+00:00,25152.0,5,25033.0,121,126,96.03174603174604,503.0,-384.0,-1.534,-46464.0,5
1403,1770116400,2026-02-03 11:00:00+00:00,25050.0,91,24701.0,232,323,71.8266253869969,501.0,-152.0,-0.615,-35264.0,91
1405,1770116400,2026-02-03 11:00:00+00:00,25003.0,60,24962.0,457,517,88.39458413926499,500.0,-459.0,-1.839,-209763.0,60
1407,1770116400,2026-02-03 11:00:00+00:00,25226.0,6,25020.0,1051,1057,99.43235572374645,505.0,-299.0,-1.195,-314249.0,6
1420,1770116400,2026-02-03 11:00:00+00:00,6.0,1,,0,1,0.0,0.0,,,,0
1424,1770116400,2026-02-03 11:00:00+00:00,88.0,16,146.0,5,21,23.809523809523807,2.0,-60.0,-41.096,-300.0,5
1426,1770116400,2026-02-03 11:00:00+00:00,,0,1041.0,3,3,100.0,0.0,,,,0
1428,1770116400,2026-02-03 11:00:00+00:00,,0,196.0,8,8,100.0,0.0,,,,0
1430,1770116400,2026-02-03 11:00:00+00:00,645.0,3,670.0,10,13,76.92307692307693,13.0,-38.0,-5.672,-380.0,3
1432,1770116400,2026-02-03 11:00:00+00:00,8307.0,399,8295.0,928,1327,69.93217784476262,166.0,-154.0,-1.857,-142912.0,399
1434,1770116400,2026-02-03 11:00:00+00:00,32507.0,27,29401.0,205,232,88.36206896551724,650.0,2456.0,8.353,503480.0,27
1436,1770116400,2026-02-03 11:00:00+00:00,10.0,1863,11.0,53968,55831,96.66314413139654,0.0,-1.0,-9.091,-53968.0,1863
1438,1770116400,2026-02-03 11:00:00+00:00,151.0,22,125.0,498,520,95.76923076923077,3.0,23.0,18.4,11454.0,22
1440,1770116400,2026-02-03 11:00:00+00:00,847.0,404,815.0,1349,1753,76.95379349686252,17.0,15.0,1.84,20235.0,404
1442,1770116400,2026-02-03 11:00:00+00:00,1957.0,3,1900.0,37,40,92.5,39.0,18.0,0.947,666.0,3
1444,1770116400,2026-02-03 11:00:00+00:00,205.0,167,200.0,380,547,69.46983546617916,4.0,1.0,0.5,380.0,167
1446,1770116400,2026-02-03 11:00:00+00:00,1583.0,43,1583.0,86,129,66.66666666666666,32.0,-32.0,-2.021,-2752.0,43
1448,1770116400,2026-02-03 11:00:00+00:00,3102.0,27,3050.0,71,98,72.44897959183673,62.0,-10.0,-0.328,-710.0,27
1452,1770116400,2026-02-03 11:00:00+00:00,480.0,14,356.0,53,67,79.1044776119403,10.0,114.0,32.022,6042.0,14
1454,1770116400,2026-02-03 11:00:00+00:00,405.0,1,218.0,42,43,97.67441860465115,8.0,179.0,82.11,7518.0,1
1456,1770116400,2026-02-03 11:00:00+00:00,2340.0,2,2165.0,6,8,75.0,47.0,128.0,5.912,768.0,2
1462,1770116400,2026-02-03 11:00:00+00:00,181.0,1420,184.0,40,1460,2.73972602739726,4.0,-7.0,-3.804,-280.0,40
1470,1770116400,2026-02-03 11:00:00+00:00,2712.0,21,2669.0,5,26,19.230769230769234,54.0,-11.0,-0.412,-55.0,5
1472,1770116400,2026-02-03 11:00:00+00:00,1781.0,15,1682.0,2,17,11.76470588235294,36.0,63.0,3.746,126.0,2
1474,1770116400,2026-02-03 11:00:00+00:00,3344.0,18,3200.0,18,36,50.0,67.0,77.0,2.406,1386.0,18
1476,1770116400,2026-02-03 11:00:00+00:00,2703.0,27,2610.0,12,39,30.76923076923077,54.0,39.0,1.494,468.0,12
1478,1770116400,2026-02-03 11:00:00+00:00,4500.0,6,2787.0,4,10,40.0,90.0,1623.0,58.235,6492.0,4
1511,1770116400,2026-02-03 11:00:00+00:00,33.0,4227,31.0,20349,24576,82.80029296875,1.0,1.0,3.226,20349.0,4227
1513,1770116400,2026-02-03 11:00:00+00:00,1036.0,51253,1029.0,100566,151819,66.24072085839057,21.0,-14.0,-1.361,-1407924.0,51253
1515,1770116400,2026-02-03 11:00:00+00:00,149.0,30135,149.0,91697,121832,75.26511918051087,3.0,-3.0,-2.013,-275091.0,30135
1517,1770116400,2026-02-03 11:00:00+00:00,16.0,872317,16.0,174297,1046614,16.653417592350188,0.0,0.0,0.0,0.0,174297
1519,1770116400,2026-02-03 11:00:00+00:00,30.0,319467,31.0,6309,325776,1.9366067481950788,1.0,-2.0,-6.452,-12618.0,6309
1521,1770116400,2026-02-03 11:00:00+00:00,31.0,3144,31.0,14149,17293,81.81923321575204,1.0,-1.0,-3.226,-14149.0,3144
1523,1770116400,2026-02-03 11:00:00+00:00,372.0,2056,261.0,645,2701,23.88004442798963,7.0,104.0,39.847,67080.0,645
1539,1770116400,2026-02-03 11:00:00+00:00,18.0,49764,17.0,7061,56825,12.425868895732512,0.0,1.0,5.882,7061.0,7061
1540,1770116400,2026-02-03 11:00:00+00:00,35.0,21,30.0,13,34,38.23529411764706,1.0,4.0,13.333,52.0,13
1550,1770116400,2026-02-03 11:00:00+00:00,20.0,25,18.0,22,47,46.808510638297875,0.0,2.0,11.111,44.0,22
1552,1770116400,2026-02-03 11:00:00+00:00,,0,723.0,1,1,100.0,0.0,,,,0
1573,1770116400,2026-02-03 11:00:00+00:00,147.0,13,166.0,4,17,23.52941176470588,3.0,-22.0,-13.253,-88.0,4
1592,1770116400,2026-02-03 11:00:00+00:00,472.0,15,,0,15,0.0,9.0,,,,0
1595,1770116400,2026-02-03 11:00:00+00:00,435.0,8,420.0,5,13,38.46153846153847,9.0,6.0,1.429,30.0,5
1597,1770116400,2026-02-03 11:00:00+00:00,575.0,9,,0,9,0.0,12.0,,,,0
1601,1770116400,2026-02-03 11:00:00+00:00,1791.0,4583,1782.0,24951,29534,84.4822915961265,36.0,-27.0,-1.515,-673677.0,4583
1603,1770116400,2026-02-03 11:00:00+00:00,932.0,17636,918.0,37846,55482,68.21311416315201,19.0,-5.0,-0.545,-189230.0,17636
1605,1770116400,2026-02-03 11:00:00+00:00,528.0,12915,520.0,17656,30571,57.75408066468222,11.0,-3.0,-0.577,-52968.0,12915
1607,1770116400,2026-02-03 11:00:00+00:00,329.0,17087,320.0,14546,31633,45.98362469572914,7.0,2.0,0.625,29092.0,14546
1609,1770116400,2026-02-03 11:00:00+00:00,231.0,349,217.0,3378,3727,90.63590018781862,5.0,9.0,4.147,30402.0,349
1611,1770116400,2026-02-03 11:00:00+00:00,254.0,451,253.0,6299,6750,93.31851851851852,5.0,-4.0,-1.581,-25196.0,451
1613,1770116400,2026-02-03 11:00:00+00:00,3552.0,32,3489.0,5952,5984,99.46524064171123,71.0,-8.0,-0.229,-47616.0,32
1615,1770116400,2026-02-03 11:00:00+00:00,11321.0,2688,11168.0,6068,8756,69.30105070808588,226.0,-73.0,-0.654,-442964.0,2688
1617,1770116400,2026-02-03 11:00:00+00:00,2726.0,15160,2680.0,11832,26992,43.83521043272081,55.0,-9.0,-0.336,-106488.0,11832
1619,1770116400,2026-02-03 11:00:00+00:00,1299.0,22326,1275.0,37899,60225,62.92901618929017,26.0,-2.0,-0.157,-75798.0,22326
1621,1770116400,2026-02-03 11:00:00+00:00,634.0,20724,613.0,21615,42339,51.05222135619641,13.0,8.0,1.305,172920.0,20724
1623,1770116400,2026-02-03 11:00:00+00:00,334.0,15906,326.0,27993,43899,63.766828401558115,7.0,1.0,0.307,27993.0,15906
1625,1770116400,2026-02-03 11:00:00+00:00,78.0,1516,75.0,5,1521,0.3287310979618672,2.0,1.0,1.333,5.0,5
1627,1770116400,2026-02-03 11:00:00+00:00,98.0,217,96.0,154,371,41.509433962264154,2.0,0.0,0.0,0.0,154
1629,1770116400,2026-02-03 11:00:00+00:00,3201.0,1101,3180.0,1082,2183,49.564819056344476,64.0,-43.0,-1.352,-46526.0,1082
1631,1770116400,2026-02-03 11:00:00+00:00,16264.0,64,16142.0,20420,20484,99.68756102323765,325.0,-203.0,-1.258,-4145260.0,64
1635,1770116400,2026-02-03 11:00:00+00:00,130.0,19,139.0,1007,1026,98.14814814814815,3.0,-12.0,-8.633,-12084.0,19
1637,1770116400,2026-02-03 11:00:00+00:00,486.0,965,484.0,816,1781,45.816956765861875,10.0,-8.0,-1.653,-6528.0,816
1639,1770116400,2026-02-03 11:00:00+00:00,707.0,561,690.0,452,1013,44.61994076999013,14.0,3.0,0.435,1356.0,452
1641,1770116400,2026-02-03 11:00:00+00:00,1096.0,86,1077.0,194,280,69.28571428571428,22.0,-3.0,-0.279,-582.0,86
1643,1770116400,2026-02-03 11:00:00+00:00,1992.0,919,1907.0,1049,1968,53.302845528455286,40.0,45.0,2.36,47205.0,919
1645,1770116400,2026-02-03 11:00:00+00:00,11331.0,10,11182.0,27,37,72.97297297297297,227.0,-78.0,-0.698,-2106.0,10
1654,1770116400,2026-02-03 11:00:00+00:00,139.0,122710,135.0,32403,155113,20.88993185613069,3.0,1.0,0.741,32403.0,32403
1656,1770116400,2026-02-03 11:00:00+00:00,496.0,14553,488.0,18229,32782,55.606735403575136,10.0,-2.0,-0.41,-36458.0,14553
1658,1770116400,2026-02-03 11:00:00+00:00,720.0,7479,703.0,18704,26183,71.43566436237253,14.0,3.0,0.427,56112.0,7479
1660,1770116400,2026-02-03 11:00:00+00:00,1176.0,6452,1154.0,16151,22603,71.45511657744548,24.0,-2.0,-0.173,-32302.0,6452
1662,1770116400,2026-02-03 11:00:00+00:00,2073.0,12309,2066.0,6223,18532,33.57975393913231,41.0,-34.0,-1.646,-211582.0,6223
1664,1770116400,2026-02-03 11:00:00+00:00,11210.0,3,11300.0,435,438,99.31506849315068,224.0,-314.0,-2.779,-136590.0,3
1673,1770116400,2026-02-03 11:00:00+00:00,,0,131.0,353,353,100.0,0.0,,,,0
1675,1770116400,2026-02-03 11:00:00+00:00,374.0,900,,0,900,0.0,7.0,,,,0
1677,1770116400,2026-02-03 11:00:00+00:00,,0,658.0,2,2,100.0,0.0,,,,0
1679,1770116400,2026-02-03 11:00:00+00:00,1086.0,1012,1072.0,2350,3362,69.89886972040452,22.0,-8.0,-0.746,-18800.0,1012
1681,1770116400,2026-02-03 11:00:00+00:00,,0,1949.0,1647,1647,100.0,0.0,,,,0
1683,1770116400,2026-02-03 11:00:00+00:00,11427.0,201,10872.0,3,204,1.4705882352941175,229.0,326.0,2.999,978.0,3
1692,1770116400,2026-02-03 11:00:00+00:00,127.0,434,120.0,7,441,1.5873015873015872,3.0,4.0,3.333,28.0,7
1694,1770116400,2026-02-03 11:00:00+00:00,456.0,22,437.0,8,30,26.666666666666668,9.0,10.0,2.288,80.0,8
1696,1770116400,2026-02-03 11:00:00+00:00,728.0,7,720.0,7,14,50.0,15.0,-7.0,-0.972,-49.0,7
1698,1770116400,2026-02-03 11:00:00+00:00,1188.0,1436,1119.0,5570,7006,79.5032829003711,24.0,45.0,4.021,250650.0,1436
1700,1770116400,2026-02-03 11:00:00+00:00,,0,2115.0,8,8,100.0,0.0,,,,0
1702,1770116400,2026-02-03 11:00:00+00:00,11838.0,104,11699.0,1727,1831,94.3200436919716,237.0,-98.0,-0.838,-169246.0,104
1704,1770116400,2026-02-03 11:00:00+00:00,12209.0,2794,12162.0,845,3639,23.22066501786205,244.0,-197.0,-1.62,-166465.0,845
1712,1770116400,2026-02-03 11:00:00+00:00,12282.0,56,12029.0,125,181,69.06077348066299,246.0,7.0,0.058,875.0,56
1718,1770116400,2026-02-03 11:00:00+00:00,524.0,19,500.0,6,25,24.0,10.0,14.0,2.8,84.0,6
1724,1770116400,2026-02-03 11:00:00+00:00,,0,75.0,4,4,100.0,0.0,,,,0
1725,1770116400,2026-02-03 11:00:00+00:00,1402.0,38,1352.0,783,821,95.3714981729598,28.0,22.0,1.627,17226.0,38
1727,1770116400,2026-02-03 11:00:00+00:00,505.0,25,500.0,31,56,55.35714285714286,10.0,-5.0,-1.0,-155.0,25
1729,1770116400,2026-02-03 11:00:00+00:00,772.0,3,754.0,3,6,50.0,15.0,3.0,0.398,9.0,3
1731,1770116400,2026-02-03 11:00:00+00:00,2176.0,79,2167.0,155,234,66.23931623931624,44.0,-35.0,-1.615,-5425.0,79
1733,1770116400,2026-02-03 11:00:00+00:00,25.0,106,24.0,1,107,0.9345794392523363,0.0,1.0,4.167,1.0,1
1734,1770116400,2026-02-03 11:00:00+00:00,8.0,4590,8.0,1363,5953,22.89601881404334,0.0,0.0,0.0,0.0,1363
1735,1770116400,2026-02-03 11:00:00+00:00,64.0,6,,0,6,0.0,1.0,,,,0
1737,1770116400,2026-02-03 11:00:00+00:00,31.0,15,25.0,2502,2517,99.40405244338498,1.0,5.0,20.0,12510.0,15
1739,1770116400,2026-02-03 11:00:00+00:00,191.0,1850,183.0,3757,5607,67.0055288032816,4.0,4.0,2.186,15028.0,1850
1741,1770116400,2026-02-03 11:00:00+00:00,241.0,8073,233.0,4350,12423,35.01569669162038,5.0,3.0,1.288,13050.0,4350
1743,1770116400,2026-02-03 11:00:00+00:00,211.0,108,208.0,78,186,41.935483870967744,4.0,-1.0,-0.481,-78.0,78
1745,1770116400,2026-02-03 11:00:00+00:00,1714.0,66382,1706.0,8910,75292,11.83392657918504,34.0,-26.0,-1.524,-231660.0,8910
1747,1770116400,2026-02-03 11:00:00+00:00,3247.0,1286,3271.0,24953,26239,95.09889858607417,65.0,-89.0,-2.721,-2220817.0,1286
1749,1770116400,2026-02-03 11:00:00+00:00,2390.0,9681,2390.0,49162,58843,83.54774569617457,48.0,-48.0,-2.008,-2359776.0,9681
1751,1770116400,2026-02-03 11:00:00+00:00,1871.0,6235,1832.0,79090,85325,92.69264576618811,37.0,2.0,0.109,158180.0,6235
1753,1770116400,2026-02-03 11:00:00+00:00,1502.0,2149,1479.0,10818,12967,83.42716125549472,30.0,-7.0,-0.473,-75726.0,2149
1755,1770116400,2026-02-03 11:00:00+00:00,86.0,27,85.0,8,35,22.857142857142858,2.0,-1.0,-1.176,-8.0,8
1757,1770116400,2026-02-03 11:00:00+00:00,96.0,7,80.0,1,8,12.5,2.0,14.0,17.5,14.0,1
1759,1770116400,2026-02-03 11:00:00+00:00,52.0,1348,52.0,2626,3974,66.07951685958732,1.0,-1.0,-1.923,-2626.0,1348
1761,1770116400,2026-02-03 11:00:00+00:00,147.0,19338,143.0,12331,31669,38.937130948245915,3.0,1.0,0.699,12331.0,12331
1763,1770116400,2026-02-03 11:00:00+00:00,400.0,97,390.0,11,108,10.185185185185185,8.0,2.0,0.513,22.0,11
1765,1770116400,2026-02-03 11:00:00+00:00,400.0,79,301.0,16,95,16.842105263157894,8.0,91.0,30.233,1456.0,16
1767,1770116400,2026-02-03 11:00:00+00:00,247.0,88,245.0,12,100,12.0,5.0,-3.0,-1.224,-36.0,12
1769,1770116400,2026-02-03 11:00:00+00:00,570.0,24,,0,24,0.0,11.0,,,,0
1771,1770116400,2026-02-03 11:00:00+00:00,711.0,32,611.0,18,50,36.0,14.0,86.0,14.075,1548.0,18
1773,1770116400,2026-02-03 11:00:00+00:00,311.0,9,,0,9,0.0,6.0,,,,0
1775,1770116400,2026-02-03 11:00:00+00:00,102.0,118796,100.0,11711,130507,8.973465024864566,2.0,0.0,0.0,0.0,11711
1777,1770116400,2026-02-03 11:00:00+00:00,60.0,64216,60.0,24693,88909,27.773341281535053,1.0,-1.0,-1.667,-24693.0,24693
1779,1770116400,2026-02-03 11:00:00+00:00,2.0,7065,3.0,60395,67460,89.52712718648088,0.0,-1.0,-33.333,-60395.0,7065
1783,1770116400,2026-02-03 11:00:00+00:00,13.0,25369,12.0,11444,36813,31.08684432129954,0.0,1.0,8.333,11444.0,11444
1785,1770116400,2026-02-03 11:00:00+00:00,222.0,16,60.0,2,18,11.11111111111111,4.0,158.0,263.333,316.0,2
1791,1770116400,2026-02-03 11:00:00+00:00,205.0,7,,0,7,0.0,4.0,,,,0
1793,1770116400,2026-02-03 11:00:00+00:00,73.0,3,,0,3,0.0,1.0,,,,0
1794,1770116400,2026-02-03 11:00:00+00:00,350.0,50,350.0,16,66,24.242424242424242,7.0,-7.0,-2.0,-112.0,16
1823,1770116400,2026-02-03 11:00:00+00:00,132.0,195,115.0,13,208,6.25,3.0,14.0,12.174,182.0,13
1831,1770116400,2026-02-03 11:00:00+00:00,40.0,3,26.0,25,28,89.28571428571429,1.0,13.0,50.0,325.0,3
1833,1770116400,2026-02-03 11:00:00+00:00,213.0,18,292.0,3,21,14.285714285714285,4.0,-83.0,-28.425,-249.0,3
1835,1770116400,2026-02-03 11:00:00+00:00,278.0,17,268.0,4,21,19.047619047619047,6.0,4.0,1.493,16.0,4
1837,1770116400,2026-02-03 11:00:00+00:00,435.0,14,251.0,47,61,77.04918032786885,9.0,175.0,69.721,8225.0,14
1854,1770116400,2026-02-03 11:00:00+00:00,10.0,74577,,0,74577,0.0,0.0,,,,0
1885,1770116400,2026-02-03 11:00:00+00:00,,0,444.0,59,59,100.0,0.0,,,,0
1887,1770116400,2026-02-03 11:00:00+00:00,73.0,17,69.0,1,18,5.555555555555555,1.0,3.0,4.348,3.0,1
1891,1770116400,2026-02-03 11:00:00+00:00,255.0,425,254.0,577,1002,57.58483033932136,5.0,-4.0,-1.575,-2308.0,425
1897,1770116400,2026-02-03 11:00:00+00:00,367.0,7,350.0,75,82,91.46341463414635,7.0,10.0,2.857,750.0,7
1905,1770116400,2026-02-03 11:00:00+00:00,129.0,28,,0,28,0.0,3.0,,,,0
1907,1770116400,2026-02-03 11:00:00+00:00,121.0,14,,0,14,0.0,2.0,,,,0
1909,1770116400,2026-02-03 11:00:00+00:00,268.0,48,,0,48,0.0,5.0,,,,0
1913,1770116400,2026-02-03 11:00:00+00:00,116.0,16,116.0,4,20,20.0,2.0,-2.0,-1.724,-8.0,4
1915,1770116400,2026-02-03 11:00:00+00:00,,0,214.0,25,25,100.0,0.0,,,,0
1917,1770116400,2026-02-03 11:00:00+00:00,88.0,103,83.0,28,131,21.374045801526716,2.0,3.0,3.614,84.0,28
1919,1770116400,2026-02-03 11:00:00+00:00,26.0,767,26.0,14,781,1.792573623559539,1.0,-1.0,-3.846,-14.0,14
1921,1770116400,2026-02-03 11:00:00+00:00,85.0,564,,0,564,0.0,2.0,,,,0
1923,1770116400,2026-02-03 11:00:00+00:00,15.0,2231,15.0,3,2234,0.13428827215756492,0.0,0.0,0.0,0.0,3
1925,1770116400,2026-02-03 11:00:00+00:00,7.0,1076,6.0,3160,4236,74.59867799811143,0.0,1.0,16.667,3160.0,1076
1927,1770116400,2026-02-03 11:00:00+00:00,50.0,78,45.0,128893,128971,99.93952128773135,1.0,4.0,8.889,515572.0,78
1929,1770116400,2026-02-03 11:00:00+00:00,39.0,251,39.0,25,276,9.057971014492754,1.0,-1.0,-2.564,-25.0,25
1931,1770116400,2026-02-03 11:00:00+00:00,28.0,833,28.0,26,859,3.026775320139697,1.0,-1.0,-3.571,-26.0,26
1933,1770116400,2026-02-03 11:00:00+00:00,158.0,16018,136.0,13600,29618,45.9180228239584,3.0,19.0,13.971,258400.0,13600
1935,1770116400,2026-02-03 11:00:00+00:00,,0,2.0,502,502,100.0,0.0,,,,0
1937,1770116400,2026-02-03 11:00:00+00:00,17.0,86234,16.0,66623,152857,43.58518092072983,0.0,1.0,6.25,66623.0,66623
1939,1770116400,2026-02-03 11:00:00+00:00,4.0,23593,3.0,11217,34810,32.2234989945418,0.0,1.0,33.333,11217.0,11217
1941,1770116400,2026-02-03 11:00:00+00:00,22.0,57432,21.0,14965,72397,20.670746025387793,0.0,1.0,4.762,14965.0,14965
1942,1770116400,2026-02-03 11:00:00+00:00,24.0,1189,24.0,1929,3118,61.866581141757536,0.0,0.0,0.0,0.0,1189
1944,1770116400,2026-02-03 11:00:00+00:00,29.0,18,26.0,129768,129786,99.98613101567196,1.0,2.0,7.692,259536.0,18
1947,1770116400,2026-02-03 11:00:00+00:00,8.0,95,6.0,244,339,71.976401179941,0.0,2.0,33.333,488.0,95
1949,1770116400,2026-02-03 11:00:00+00:00,279.0,5,267.0,1,6,16.666666666666664,6.0,6.0,2.247,6.0,1
1951,1770116400,2026-02-03 11:00:00+00:00,80.0,9,70.0,47,56,83.92857142857143,2.0,8.0,11.429,376.0,9
1955,1770116400,2026-02-03 11:00:00+00:00,57.0,16414,52.0,117965,134379,87.78529383311381,1.0,4.0,7.692,471860.0,16414
1957,1770116400,2026-02-03 11:00:00+00:00,25.0,24,23.0,27,51,52.94117647058824,0.0,2.0,8.696,54.0,24
1959,1770116400,2026-02-03 11:00:00+00:00,,0,12807.0,106,106,100.0,0.0,,,,0
1961,1770116400,2026-02-03 11:00:00+00:00,,0,7700.0,2,2,100.0,0.0,,,,0
1963,1770116400,2026-02-03 11:00:00+00:00,47.0,501,45.0,270,771,35.019455252918284,1.0,1.0,2.222,270.0,270
1965,1770116400,2026-02-03 11:00:00+00:00,22.0,58,21.0,176,234,75.21367521367522,0.0,1.0,4.762,176.0,58
1969,1770116400,2026-02-03 11:00:00+00:00,,0,227.0,11,11,100.0,0.0,,,,0
1971,1770116400,2026-02-03 11:00:00+00:00,1.0,2,,0,2,0.0,0.0,,,,0
1973,1770116400,2026-02-03 11:00:00+00:00,43.0,12451,39.0,167824,180275,93.09332963527943,1.0,3.0,7.692,503472.0,12451
1975,1770116400,2026-02-03 11:00:00+00:00,74.0,1252,70.0,10757,12009,89.57448580231492,1.0,3.0,4.286,32271.0,1252
1978,1770116400,2026-02-03 11:00:00+00:00,100.0,71,99.0,29,100,28.999999999999996,2.0,-1.0,-1.01,-29.0,29
1980,1770116400,2026-02-03 11:00:00+00:00,5.0,8,,0,8,0.0,0.0,,,,0
1982,1770116400,2026-02-03 11:00:00+00:00,22.0,309,21.0,118010,118319,99.73884160616639,0.0,1.0,4.762,118010.0,309
1985,1770116400,2026-02-03 11:00:00+00:00,58.0,5276,46.0,129895,135171,96.09679591036539,1.0,11.0,23.913,1428845.0,5276
1987,1770116400,2026-02-03 11:00:00+00:00,98.0,90399,95.0,99136,189535,52.304851346716966,2.0,1.0,1.053,99136.0,90399
1993,1770116400,2026-02-03 11:00:00+00:00,5.0,3650,4.0,17573,21223,82.80167742543468,0.0,1.0,25.0,17573.0,3650
2003,1770116400,2026-02-03 11:00:00+00:00,45.0,480,38.0,128,608,21.052631578947366,1.0,6.0,15.789,768.0,128
2007,1770116400,2026-02-03 11:00:00+00:00,91.0,3805,70.0,148,3953,3.7439919048823675,2.0,19.0,27.143,2812.0,148
2011,1770116400,2026-02-03 11:00:00+00:00,420.0,80,376.0,94,174,54.02298850574713,8.0,36.0,9.574,3384.0,80
2015,1770116400,2026-02-03 11:00:00+00:00,117.0,76,140.0,4,80,5.0,2.0,-25.0,-17.857,-100.0,4
2017,1770116400,2026-02-03 11:00:00+00:00,,0,111.0,1,1,100.0,0.0,,,,0
2028,1770116400,2026-02-03 11:00:00+00:00,500.0,22,,0,22,0.0,10.0,,,,0
2064,1770116400,2026-02-03 11:00:00+00:00,7644.0,1,,0,1,0.0,153.0,,,,0
2084,1770116400,2026-02-03 11:00:00+00:00,2681.0,9,,0,9,0.0,54.0,,,,0
2102,1770116400,2026-02-03 11:00:00+00:00,87.0,3,59.0,33,36,91.66666666666666,2.0,26.0,44.068,858.0,3
2108,1770116400,2026-02-03 11:00:00+00:00,179.0,7570,175.0,200,7770,2.574002574002574,4.0,0.0,0.0,0.0,200
2112,1770116400,2026-02-03 11:00:00+00:00,285.0,1,,0,1,0.0,6.0,,,,0
2114,1770116400,2026-02-03 11:00:00+00:00,119.0,4549,106.0,291,4840,6.0123966942148765,2.0,11.0,10.377,3201.0,291
2116,1770116400,2026-02-03 11:00:00+00:00,400.0,23,,0,23,0.0,8.0,,,,0
2118,1770116400,2026-02-03 11:00:00+00:00,60.0,401,60.0,1000,1401,71.3775874375446,1.0,-1.0,-1.667,-1000.0,401
2120,1770116400,2026-02-03 11:00:00+00:00,68.0,40009,65.0,147,40156,0.36607231795995615,1.0,2.0,3.077,294.0,147
2124,1770116400,2026-02-03 11:00:00+00:00,111.0,1,111.0,1,2,50.0,2.0,-2.0,-1.802,-2.0,1
2126,1770116400,2026-02-03 11:00:00+00:00,33.0,75,,0,75,0.0,1.0,,,,0
2128,1770116400,2026-02-03 11:00:00+00:00,331.0,3516,331.0,1,3517,0.028433323855558714,7.0,-7.0,-2.115,-7.0,1
2130,1770116400,2026-02-03 11:00:00+00:00,15.0,16,7.0,75000,75016,99.97867121680709,0.0,8.0,114.286,600000.0,16
2132,1770116400,2026-02-03 11:00:00+00:00,41.0,31,35.0,85,116,73.27586206896551,1.0,5.0,14.286,425.0,31
2134,1770116400,2026-02-03 11:00:00+00:00,35.0,32,,0,32,0.0,1.0,,,,0
2136,1770116400,2026-02-03 11:00:00+00:00,173.0,15,172.0,1,16,6.25,3.0,-2.0,-1.163,-2.0,1
2138,1770116400,2026-02-03 11:00:00+00:00,26.0,20413,25.0,45,20458,0.21996285071854532,1.0,0.0,0.0,0.0,45
